id;cadastrado_em;modificado_em;excluido;nome;instituicao_id;ativo;bairro;cep;cidade;codigo_host;codigo_host_igreja;complemento;data_abertura;ddd;email;endereco;host_dirigente;numero;pais;site;telefone;uf;data_extincao
506;2017-01-04 19:36:35.084411+00;2023-08-08 14:43:09.026122+00;false;Jardim Recanto Suave;2142;true;Jd. Recanto Suave;6710645;Cotia;628;556;;\0;;;Rua Comendador Carmini Lourenzo Del Gaizo;Pr. João Vitor Goes;93;BR;;;SP;\0
509;2017-01-04 19:36:35.143332+00;2023-08-08 14:42:29.02817+00;false;Parque Turiguara;2142;true;;;;631;556;;\0;;;;Pr Marcelo Morais Nunes;;BR;;;SP;\0
528;2017-01-04 19:36:35.519011+00;2018-11-05 16:41:24.374331+00;false;Arroio do Só;2169;false;;;Santa Maria;655;502;;01/11/2009;;;Estrada do Arroio do Só;Pr Dalton Kortz;;BR;;;\0;\0
522;2017-01-04 19:36:35.39925+00;2018-11-05 16:41:40.29701+00;false;Agudo;2169;false;Centro;;Agudo;644;502;;01/06/2008;;;Rua Tiradentes;Ciro / Talita Livinali;1100;BR;;;RS;\0
507;2017-01-04 19:36:35.104331+00;2019-01-17 13:01:44.093118+00;false;Vinhedo;2142;false;;;;629;556;;\0;;;;Pb. João Batista de Freitas;;BR;;;SP;\0
519;2017-01-04 19:36:35.340544+00;2019-01-21 18:39:41.947476+00;false;Benedito Bentes - Maceió;2301;false;Benedito II - Fundada em 23/01/2010;;Maceió;641;73;;30/10/2010;;;Rua do  351 Quadra 52;Pr. Luiz Fidelis da Silva/ Diac. Edneia Farias dos Santos;492;BR;;;AL;02/12/2018
500;2017-01-04 19:36:34.965398+00;2017-02-06 11:44:18.912276+00;false;monte sinai;2261;false;Retiro Poético;28540000;Cordeiro;691;84;;15/02/2011;22;fernandooliveirapai@gmail.com;Rua Dezenove;Pr. Fernando oliveira;137;BR;;88193163;RJ;\0
537;2017-01-04 19:36:35.695627+00;2017-05-19 17:51:21.146639+00;false;BNH  Parque Eldorado;2336;true;BNH;25240220;Duque de Caxias;665;200;;\0;;;Rua Orlando Ourofino;Presbítero Adelson Rodrigues;10;BR;;;RJ;\0
572;2017-01-04 19:36:36.40684+00;2017-01-23 19:52:47.952831+00;false;Antônio Prado de Minas;2059;true;Centro;36850000;Antônio Prado de Minas;725;343;Salão de culto.;07/05/2011;;;Rua Nossa Senhora da Aparecida;Missionária Tania Maria Bezerra e Silva;s/n;BR;;;MG;\0
552;2017-01-04 19:36:35.996331+00;2017-01-05 14:06:40.060118+00;false;Moreninhas;2373;true;Moreninha III;;Campo Grande;687;597;;01/12/2010;67;;Rua Oreade;Presbítero Max Antunes da Silva;144;BR;;92434419;MS;\0
554;2017-01-04 19:36:36.037522+00;2017-01-05 14:06:40.083803+00;false;Congregacao Villa deCarmen;2178;true;Villa de Carmen;3600;;878;901;;24/05/1991;;;"manzana, ""50""";Pr. Fernando;11;AR;;;;\0
557;2017-01-04 19:36:36.098927+00;2021-03-24 16:02:07.184699+00;false;Congregação do Matadouro;2270;true;Matadouro;;itaperuna;704;65;próximo a;12/01/2011;;;Rua Lincoln Barbosa de Castro;Presbítero Jorge de Andrade Bilé;180;BR;;;RJ;\0
526;2017-01-04 19:36:35.477796+00;2021-10-27 02:51:42.955046+00;false;Vilas Boas;2055;false;Distrito de Guiricema;;Guiricema;651;339;Distrito d;11/08/2007;;;Vilas Boas;Pb. Silvano Goulart;s/n;BR;;;MG;\0
1048;2017-10-28 02:02:24.150546+00;2021-11-01 02:25:38.150989+00;false;ROGÉRIO MARTINS DA SILVA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
531;2017-01-04 19:36:35.578403+00;2021-11-02 18:50:12.117737+00;false;Carnaúba dos Dantas;2527;false;;;;883;1005;;\0;;;;.;;\0;;;\0;\0
563;2017-01-04 19:36:36.218699+00;2017-09-10 00:31:29.080087+00;false;IMW HORTOLÂNDIA;2143;false;BAIRRO REMANSO CAMPINEIRO;13183250;HORTOLÂNDIA;710;557;TÉRREO;15/03/2006;19;pbronaldomelo@gmail.com;RUA JOSÉ CAMARGO;PRESBÍTERO RONALDO CELESTINO MELO;455;BR;;39099103;SP;\0
517;2017-01-04 19:36:35.300987+00;2018-04-16 11:46:18.529589+00;false;Araretama;2148;true;Araretama;;Pindamonhangaba;639;511;;03/08/2007;;;RUA FRANCISCO MUHLBAUER;Pr. Douglas Henrique da Silva;14;BR;;;SP;\0
573;2017-01-04 19:36:36.426647+00;2017-01-19 14:06:48.414311+00;false;ORIENTE PINHEIRAL;1941;false;ORIENTE;;PINHEIRAL;726;139;;06/05/2011;24;;RUA VENEZUELA;;292;BR;;999491044;RJ;\0
545;2017-01-04 19:36:35.854297+00;2017-02-11 02:33:56.663094+00;false;Jardim Brasil;2176;false;Jardim Brasil;;;678;554;;\0;;;;Ivo Ferreira Fontes Filho;;BR;;;MT;\0
569;2017-01-04 19:36:36.345541+00;2018-07-01 18:37:24.055084+00;false;CGR S J Paraiso;2103;false;Centro;;São João do Paraiso;722;392;;11/12/2010;73;;R. Geovane Ferreira da Silva;Aspirante  Carlos;352;BR;;;BA;\0
546;2017-01-04 19:36:35.874448+00;2018-07-27 18:06:56.919291+00;false;Monte Alto;2768;true;;;Monte Alto;945;374;;01/11/2012;61;;IMW BRAZLANDIA;Presbitero Roberto;;BR;;33912323;GO;\0
578;2017-01-04 19:36:36.526453+00;2018-07-03 16:12:22.692024+00;false;CGR Pau-Brasil;2103;false;Centro;;Pau-Brasil;947;392;Templo;05/11/2012;73;;;Pr. Vítor Hugo;;BR;;;BA;\0
558;2017-01-04 19:36:36.119088+00;2018-10-31 02:54:31.656344+00;false;Araruama;2215;true;;;;705;2;;\0;;;;PR DENILSOM;;BR;;;\0;\0
740;2017-01-04 19:36:39.792042+00;2017-01-19 21:54:33.499887+00;false;Cantinho do Ceú;2080;false;;;;398;518;;\0;;;;;;BR;;;\0;\0
512;2017-01-04 19:36:35.202015+00;2022-02-11 13:24:38.124727+00;false;Ronconi;2148;true;JARDIM ALBERTO RONCONI;;TREMEMBÉ;634;511;;\0;;;RUA DEZ;Pr. Edilson Vasconcelos Dantas;246;BR;;;SP;\0
514;2017-01-04 19:36:35.241277+00;2022-02-11 13:26:43.446157+00;false;Aeroporto;2148;true;PQ. AEROPORTO;;TAUBATÉ;636;511;;\0;;;RUA NICOLAU SURNIN;Pr. Cleon Diniz Lica dos Santos;363;BR;;;SP;\0
515;2017-01-04 19:36:35.261216+00;2022-02-11 13:27:49.686429+00;false;Potim;2148;true;JARDIM ALVORADA;;POTIM;637;511;;\0;;;AV. MINAS GERAIS;Asp. Gustavo Benevides;254;BR;;;SP;\0
555;2017-01-04 19:36:36.058176+00;2022-03-10 01:37:37.281781+00;false;Em    Prainha;2206;true;SANTA MARIA;49037000;Aracaju;700;99;TEMPLO;12/05/1987;;;RUA E;Presbítero Roosevelt S. Rodrigues;1465;BR;;;SE;\0
532;2017-01-04 19:36:35.598032+00;2022-07-14 02:39:43.598406+00;false;Vila Quimarães;2253;false;;;;920;103;;\0;;;;;;BR;;;\0;\0
533;2017-01-04 19:36:35.617483+00;2022-08-12 17:48:36.078329+00;false;Congregação Parque Estrela Dalva XI A;2095;true;PARQUE ESTRELA DALVA XI A;72906284;SANTO ANTÔNIO DESCOBERTO;660;371;Rua 01;28/10/1990;61;;QUADRA 29 LOTE 10;Pb. Laércio;10;BR;;91 237634;GO;\0
577;2017-01-04 19:36:36.506534+00;2021-02-13 20:52:26.835951+00;false;CANTO DO MAR;2149;true;ENSEADA;11600000;SÃO SEBASTIÃO;733;507;;01/01/2007;12;;;PB. CLAUDINEI RAMOS E PB. OLARD DURIGHETTO;;BR;;;SP;\0
527;2017-01-04 19:36:35.497585+00;2019-11-20 15:50:49.485742+00;false;BARREIRO;2054;true;Barreiro;36520-00;Visconde do Rio Branco;654;338;Subida do Mutirão;01/09/2008;32;;Rua Ricardo Machado;Pb. Fabio Júnior Santos Cardoso;60;BR;;;MG;\0
511;2017-01-04 19:36:35.182286+00;2019-12-10 16:37:31.601257+00;false;Monte Belo;2148;true;Fonte Imaculada;;Taubaté;633;511;;12/02/1983;;;Rua Lindóia;Asp. Diego de Oliveira;358;BR;;;SP;\0
538;2017-01-04 19:36:35.714879+00;2020-06-21 01:00:56.906532+00;false;AMOROSO COSTA;2062;true;;;;666;315;;\0;;;;Presbíteros;;BR;;;\0;\0
568;2017-01-04 19:36:36.320706+00;2018-11-06 22:51:29.625409+00;false;Congregação Campina Grande;2356;false;Ligeiro;;Queimadas;716;255;;16/04/2011;83;andrerapozzo@hotmail.com;Rua José Roberto Gomes;Pr André Raposo;188;BR;;88669347;PB;\0
540;2017-01-04 19:36:35.755042+00;2019-02-05 18:23:37.666562+00;false;FRENTE MISSIONÁRIA - MAUÁ;1908;true;RECANTO DA BOA VISTA - PRAIA DE OLARIA - MAUÁ;25926306;Magé;982;22;LOJA 01;\0;;;RUA ANTÔNIO PINHEIROS;PRESBÍTERO MARCIO FRANCISCO DA COSTA;12;BR;;;RJ;\0
559;2017-01-04 19:36:36.139345+00;2017-03-27 15:34:22.635556+00;false;Montes Altos;2215;true;Monte Alto;28930000;Arraial do Cabo;706;2;;26/06/2003;;;Rua São Clemente;Pastor Fábio;S/N;BR;;;RJ;\0
539;2017-01-04 19:36:35.734514+00;2023-08-14 14:06:20.10939+00;false;Lagos;2323;false;povoado Mata Limpa;;Palmeirais;1058;297;Zona Rural;22/12/2013;86;;;Pb Valter;S/N;BR;;32 184129;PI;\0
544;2017-01-04 19:36:35.834321+00;2023-02-17 19:17:18.157615+00;false;PARQUE EBENEZER;1928;true;Parque Ebenezer;27901000;Macaé;676;122;Linha Azul;15/10/2010;;;Rua Monte Sião;Pr.Cleidimar Bastos Pereira;40;BR;;;RJ;\0
536;2017-01-04 19:36:35.676018+00;2023-02-07 19:52:33.303089+00;false;Magno de Carvalho;2589;true;Chatuba;;Mesquita;948;1052;;\0;21;lucas.flamengo08@hotmail.com;Rua Magno de Carvalho;PRESBITERO LUCAS RAMOS MARTINS;757;BR;;;RJ;\0
564;2017-01-04 19:36:36.238949+00;2023-02-09 18:08:26.208205+00;false;Jardim Interlagos;2517;false;Vila da Paz;4777060;São paulo;711;480;Interlagos;\0;11;;Rua Epaminondas Nery da Silveira;Pastor Mauricio;120;BR;;;SP;03/12/2022
561;2017-01-04 19:36:36.178884+00;2023-02-13 23:06:32.526881+00;false;IMW ARTUR NOGUEIRA;2143;true;;13160000;ARTUR NOGUEIRA;708;557;;15/04/2003;19;;;PASTOR MAURO FERNANDES PAULA;;BR;;;SP;\0
549;2017-01-04 19:36:35.935002+00;2023-05-11 10:52:18.235179+00;false;Jardim da Fonte;1918;true;JARDIM DA FONTE;26380150;Queimados;1124;113;;06/08/2014;;;RUA LUCI PEIXOTO;;24;BR;;;RJ;\0
567;2017-01-04 19:36:36.298806+00;2023-07-05 19:33:57.434295+00;false;Treze de Maio;2080;true;Jd. Modelo;2259100;São Paulo;715;518;Comunidade;\0;;;Rua da Paz do Nilo;Dc. Marcelo Rosanti;54;BR;;;SP;\0
586;2017-01-04 19:36:36.688197+00;2017-01-05 14:06:40.519806+00;false;Guaianases;2072;true;Guaianazes;8460365;São Paulo;747;565;;\0;11;evandroalvesimw@hotmail.com;Rua Feliciano de mendonça;Evandro Alves de Souza;88;BR;;69654198;SP;\0
610;2017-01-04 19:36:37.212926+00;2017-02-17 02:35:00.519379+00;false;Várzea Nova;2321;false;Várzea Nova;;SANTA RITA;794;96;;30/08/2011;83;;;Pb.;;BR;;88054289;PB;\0
587;2017-01-04 19:36:36.708291+00;2017-02-08 23:47:11.719716+00;false;Jardim Califórnia;2137;false;;;;749;543;;\0;;;;;;BR;;;\0;\0
592;2017-01-04 19:36:36.814304+00;2017-01-05 14:06:40.600307+00;false;Bairro Bela Vista;2486;true;Bela Vista;;Ibirité;923;446;;\0;;;Rua Vinte Seis;Missionária Geralda A. Oliveira Santos;15;BR;;;MG;\0
594;2017-01-04 19:36:36.85517+00;2017-01-05 14:06:40.637006+00;false;ASSUNÇÃO/BARRIO OBRERO -PARAGUAI;2177;true;BARRIO OBRERO;;ASSUNÇÃO;881;906;;05/02/2011;;;;MIGUEL SOSA;;PY;;;;\0
598;2017-01-04 19:36:36.964086+00;2017-01-05 14:06:40.755848+00;false;Samauma;2013;true;Partinha II;;Belém;848;298;;09/03/2012;;;Rua Samauma;Pb. Marcio;100 B;BR;;;PA;\0
597;2017-01-04 19:36:36.94031+00;2017-04-11 15:29:29.925505+00;false;Congregação em Rancho Novo;2227;false;Rancho Novo;;Nova Iguaçu;1041;97;;18/07/2014;21;alinefranciscorocha@hotmail.com;Rua Eulália;Alexandre Silva de França;;BR;;37705371;RJ;\0
584;2017-01-04 19:36:36.647904+00;2017-01-10 13:58:21.71807+00;false;SANTA RITA;2031;false;;;;745;300;;\0;;;;;;BR;;;\0;\0
613;2017-01-04 19:36:37.273196+00;2017-01-05 14:06:41.133321+00;false;Porto Morumbi;2163;true;;;Distrito de Porto Morumbi;797;553;;\0;;;Rua Peru;Pb. Jair Afonso;1570;BR;;;MS;\0
599;2017-01-04 19:36:36.984261+00;2019-04-14 01:29:20.194959+00;false;Frente Missionária do Paineiras II;2157;false;;;;769;545;;\0;;;;;;\0;;;\0;\0
601;2017-01-04 19:36:37.030762+00;2019-04-14 01:30:37.261628+00;false;Congregaçäo de Figueira;2157;false;;;;772;545;;\0;;;;;;\0;;;\0;\0
600;2017-01-04 19:36:37.004464+00;2019-04-14 01:31:27.722665+00;false;Frente Missionária da COHAPAR;2157;true;COHAPAR;84900000;Ibaiti;770;545;;21/01/2010;;;Fritz Herbert Streit;Pb André Zanineti de Matos;s/n;BR;;;PR;\0
589;2017-01-04 19:36:36.749114+00;2017-02-13 21:05:26.490467+00;false;congregação da Areia Branca;2476;true;Areia Branca;27900000;Macaé;751;424;;17/08/2011;22;pr.julioamorimimw@gmail.com;"Rua; Principal";Missionária Zilanda da S. Araújo Souza;25;BR;;27653697;RJ;\0
624;2017-01-04 19:36:37.492305+00;2017-01-05 14:06:41.278907+00;false;GUAPIARA;2405;true;GUAPIARA;37450000;AIURUOCA;938;337;;01/07/2013;35;;ESTRADA ALAGOA-AIURUOCA;DC. ROGÉRIO LINO;;BR;;99038541;MG;\0
634;2017-01-04 19:36:37.690659+00;2017-02-01 01:53:25.192534+00;false;Serrote;2055;false;;;Guiricema;1059;339;;10/07/2014;;;Serrote;Pastor Frâncel Marzork;;BR;;;MG;\0
629;2017-01-04 19:36:37.591127+00;2017-01-05 14:06:41.341958+00;false;Lessa;2495;true;Pirapitinga;36970000;Manhumirim;831;458;;22/07/2007;33;;Corrego do Lessa;Pb. João Batista de Carvalho;;BR;;99259764;MG;\0
623;2017-01-04 19:36:37.472187+00;2019-02-04 23:07:37.268527+00;false;Raiz da Serra;1998;false;;;;811;210;;\0;;;;;;BR;;;RJ;\0
606;2017-01-04 19:36:37.13244+00;2017-06-19 20:26:26.343895+00;false;SÃO VICENTE DE MINAS - CONGREGAÇÃO;2118;false;;;São Vicente de Minas;789;412;;\0;;;;Tadeu Vinícius Santos de Oliveira;;BR;;;MG;\0
551;2017-01-04 19:36:35.975882+00;2019-07-23 15:38:20.984722+00;false;Novo Horizonte/ Oceania;2597;true;Cidade Continental, Setor Oceania;29163045;Serra;1237;1062;Casa;01/11/2016;27;beusley@hotmail.com;Rua Augusto Rusk;Beusley Balestrero Dutra Pereira;S/N;BR;;998520779;ES;\0
611;2017-01-04 19:36:37.23277+00;2019-07-25 03:19:14.981173+00;false;Naviraí;2163;false;Jardim Paraíso;79950000;Naviraí;795;553;;28/04/2007;67;apsidnei2009@hotmail.com;Rua: Jaime de Paula Moreira;Aspirante Sidnei Pereira Lopes;65;BR;;84553033;MS;\0
614;2017-01-04 19:36:37.293008+00;2019-07-25 03:18:54.112477+00;false;Iguatemi;2163;false;;;Iguatemi;798;553;;\0;67;pastor.rodrigoferreira@hotmail.com;;Pr. Rodrigo Ferreira;;BR;;34733255;MS;\0
556;2017-01-04 19:36:36.078829+00;2020-12-26 23:58:55.001118+00;false;Congregação  em  Barra   dos  Coqueiros;1959;true;Prisco Viana;49000000;Barra  dos  Coqueiros;701;161;casa;10/05/2005;;;Conjunto Prisco  Viana;Pb. José Domingos Ramos Junior;5;BR;;;SE;\0
668;2017-01-04 19:36:38.360316+00;2020-10-05 11:31:55.808888+00;false;Centro;2089;true;Centro;29380000;Muniz Freire;911;366;Térreo;28/11/2012;;;Rua Manoel Alonso Portela;ANTONIO FRANCISCO BARBOSA;S/n;BR;;;ES;\0
619;2017-01-04 19:36:37.392923+00;2022-02-15 13:15:45.000586+00;false;AGUA LIMPA;2210;false;AGUA LIMPA;27250160;VOLTA REDONDA;988;60;;01/01/2013;;pr.mageste@hotmail.com;RUA RIO PARAIBA;PR. MARCELO MAGESTE;23;BR;;;RJ;\0
582;2017-01-04 19:36:36.6077+00;2022-03-08 16:58:41.324268+00;false;Vasconcelos;2502;true;VASCONCELOS;23085160;RIO DE JANEIRO;951;466;Lote 1;01/05/2013;;;RUA comandante Rubens Saba;PR Paulo Henrique;530;BR;;;RJ;\0
585;2017-01-04 19:36:36.667979+00;2022-06-17 23:08:33.587032+00;false;Recanto das Orquideas;2354;true;Recanto das Orquideas;289020;SÃO PEDRO DA ALDEIA;746;253;;23/07/2011;;;Maria Carolina;Maria Auxiliadora;100;BR;;;RJ;\0
513;2017-01-04 19:36:35.221369+00;2022-06-25 13:52:14.997602+00;false;TOPOLÃNDIA;2149;true;Topolandia;11600000;São Sebastião;1239;507;;30/09/2016;;;Rua Onofre Santos,;PRESBITERO VANDINHO;445;BR;;;SP;\0
574;2017-01-04 19:36:36.446363+00;2019-10-21 18:17:25.704407+00;false;CONGREGAÇÃO IMW - PERNAMBUCO;2400;true;PERNAMBUCO;3939000;BOCAIUVA;728;399;;10/02/1995;31;prgerleylopessilva@hotmail.com;RUA  BELO HORIZONTE;Pastor Gerley Lopes Da Silva;;BR;;;MG;\0
524;2017-01-04 19:36:35.438238+00;2020-06-16 21:42:41.646085+00;false;IMW Coxilha das Flores;2166;true;;;Canguçu;646;524;;\0;53;;4ª Zona de Canguçu;Presbítero Luis Henrique M.Murias;;BR;;98 475631;RS;\0
607;2017-01-04 19:36:37.15242+00;2021-01-06 14:07:16.592687+00;false;Itupeva;2108;true;CENTRO;45960000;Medeiros Neto;828;393;Distrito de Itupeva;03/03/2012;73;;Av. Deolizano Rodrigues de Souza;Ari Peixoto;;BR;;;BA;\0
635;2017-01-04 19:36:37.710442+00;2017-01-05 14:06:41.418287+00;false;BETIM INDUSTRIAL;2434;true;BETIM INDUSTRIAL;32670456;BETIM;842;248;;10/03/2012;31;giltoni@oi.com.br;RUA ENGENHO SECO;ASPIRANTE: ANTÔNIO LOPES PEREIRA;525;BR;;92355186;MG;\0
627;2017-01-04 19:36:37.551881+00;2017-01-09 19:08:22.844188+00;false;USINA;2056;false;;;;826;340;;\0;;;;;;BR;;;MG;\0
647;2017-01-04 19:36:37.951746+00;2017-01-05 14:06:41.561642+00;false;SEDE  DO CANAÃ;2401;true;Canaa;32400000;Ibirite;859;384;igreja;\0;;imwcanaa@gmail.com;Rua Jose Dos Reis;;156;BR;;;MG;\0
651;2017-01-04 19:36:38.030185+00;2017-01-05 14:06:41.613269+00;false;Cogregacao San Antonio;2178;true;San Antonio;3600;;879;901;;14/05/2003;;;;nao tem;;AR;;;;\0
508;2017-01-04 19:36:35.123764+00;2023-08-08 14:40:08.243121+00;false;Jardim do Engenho;2142;true;Jardim do Engenho;6711400;Cotia;630;556;Casa 1;12/10/2004;11;;Rua dos Esquilos;Pb. Asp. Fernando Alves;267;BR;;46 148806;SP;\0
565;2017-01-04 19:36:36.258872+00;2023-02-20 18:13:18.297695+00;false;Chacará do Sol;2517;true;Chácara do sol;1000999;São Paulo;712;480;;\0;11;;Rua Andorinha;Pastor joão;4;BR;;96 758699;SP;\0
566;2017-01-04 19:36:36.278687+00;2023-07-10 19:38:51.971219+00;false;Planalto;2108;true;PLANALTO;45960000;MEDEIROS NETO;713;393;;03/04/2011;73;;RUA DR. ANTÔNIO COELHO LIMA;Heber Souza;88;BR;;;BA;\0
593;2017-01-04 19:36:36.834861+00;2023-10-05 13:52:54.575477+00;false;CONGREGAÇÃO DO IMBIRUÇU;2025;true;IMBIRUÇU;32677308;BETIM - MG;914;311;;\0;;;RUA FRANCELINA CÂNDIDA DE JESUS;Aspirante Pedro;531;BR;;;MG;\0
603;2017-01-04 19:36:37.071497+00;2023-10-24 14:02:37.155866+00;false;Praia das Palmeiras;2188;true;PRAIA DAS PALMEIRAS;11666000;CARAGUATATUBA;782;560;;\0;12;;AVENIDA JOÉ HERCULANO;;3638;BR;;38 835857;SP;\0
637;2017-01-04 19:36:37.752574+00;2023-10-07 14:05:38.921154+00;false;GCEU;2037;true;São Cristovão;39800422;Teófilo Otoni;986;406;casa;13/07/2023;33;pr.antoniospereira@hotmail.com;Manoel Calisto;Pr. Antonio Soares Pereia;58;BR;;88 044374;MG;\0
604;2017-01-04 19:36:37.091808+00;2023-10-24 14:04:20.432207+00;false;Barranco Alto;2188;true;Barranco Alto;11670250;CARAGUATATUBA;783;560;;22/10/2023;12;;Rua Benedito Severino de Castro;ASPIRANTE SANTINO DE FREITAS;127;BR;;;SP;\0
636;2017-01-04 19:36:37.730059+00;2017-09-10 00:31:11.714795+00;false;IMW COLIBRIS - COSMÓPOLIS;2143;false;BAIRRO RECANTO DOS COLIBRIS;13150000;COSMÓPOLIS;1052;557;TÉRREO;17/09/2014;19;ggreboucas2015@gmail.com;RUA FREDERICO DECRESCI;PASTOR MÁRIO PEDRO PINTO E PASTOR GESSIVALDO GOMES REBOUÇAS;134;BR;;993273404;SP;\0
625;2017-01-04 19:36:37.512358+00;2017-11-08 14:20:11.362097+00;false;Morumbi;2060;false;;;;112;400;;\0;;;;;;BR;;;\0;\0
645;2017-01-04 19:36:37.911462+00;2019-04-05 15:49:04.702448+00;false;Borda do Campo;2463;false;BORDA DO CAMPO;;SAO JOSE DOS PINHAIS;1106;801;SALA 01;16/03/2015;;;RUA CANOINHAS;Sem. Col. Alexsander Campos;303;BR;;;PR;\0
548;2017-01-04 19:36:35.914241+00;2019-04-17 21:42:22.599047+00;false;Cidade Nova - Maraba;1931;false;Bom Planalto;68501550;Marabá;683;126;Qd 22 - Lt;07/01/2002;94;;Rua Pedro Fontinele;;0;BR;;;PA;09/12/2018
665;2017-01-04 19:36:38.302361+00;2017-01-05 14:06:41.778943+00;false;PORTOVELHO;2442;true;PORTO VELHO DO CUNHA;;CARMO;1095;268;;20/06/2009;;;RUA MARJOR FAJARDO ;ORONILDO;;BR;;;RJ;\0
689;2017-01-04 19:36:38.778511+00;2017-02-14 14:41:43.087317+00;false;Boa Vontade;1962;false;Boa Vontade;;Caxias;959;164;;10/05/2013;;;;;;BR;;;MA;\0
1049;2017-10-28 02:03:13.744444+00;2021-11-01 02:26:38.422754+00;false;LUCIA MARIA DE ALMEIDA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
655;2017-01-04 19:36:38.107922+00;2021-06-04 18:20:36.352137+00;false;Detran;1914;false;Iputinga;;Recife;1157;106;;\0;81;;;Asp. Jeovani com ajuda do irmão Hildebrando;;BR;;86 389515;PE;\0
631;2017-01-04 19:36:37.631363+00;2021-08-04 17:57:50.319991+00;false;Jardinópolis;2144;true;Cidade Nova;14680000;Jardinópolis;901;521;Salão Cult;20/10/2012;16;;Av. Pequena do Nascimento;Flavio Morales Santos (pastor);886;BR;;36 638883;SP;\0
672;2017-01-04 19:36:38.437143+00;2021-09-28 19:32:21.375073+00;false;Jardim Ocidental;2226;false;Botafogo;26040400;Nova Iguaçu;924;93;;\0;21;1imwnovaiguacu@gmail.com;Rua Socopã;Missionária Eliane dos Anjos;66;BR;;27 688614;RJ;\0
642;2017-01-04 19:36:37.85269+00;2021-10-26 15:53:18.457026+00;false;Bairro Lagoinha;2446;false;;;;854;272;;\0;;;;;;BR;;;\0;\0
630;2017-01-04 19:36:37.611262+00;2018-07-10 02:35:48.979623+00;false;Barreiras;1992;false;Barreiras;59500971;Macau;832;199;Prédio;08/10/1995;;;;Pb. José marconi Teixeira;;BR;;;RN;\0
649;2017-01-04 19:36:37.991121+00;2018-11-06 20:13:17.576427+00;false;Castelo São Manoel;1963;false;Castelo São Manoel;;Petrópolis;248;165;;\0;;;;;;BR;;;RJ;\0
658;2017-01-04 19:36:38.166023+00;2019-01-11 16:17:02.044455+00;false;2ª de Ji-Paraná;2447;false;Jardim dos Migrantes;;Ji- Paraná;891;274;esquina co;\0;;;Rua Oscarina Marques;Jairo Pereira;310;BR;;;\0;\0
657;2017-01-04 19:36:38.146778+00;2019-01-11 16:17:25.081861+00;false;Frente Missionária de Pimenta Bueno;2447;false;;;Pimenta Bueno;890;274;;\0;69;;;Valdir Rigolin;;BR;;92534722;RO;\0
628;2017-01-04 19:36:37.571474+00;2019-01-21 18:33:29.416159+00;false;CONGREGAÇÃO DO ALTO SUMARÉ;2552;false;ALTO DO SUMARÉ;;MOSSORO;830;610;;\0;84;;RUA: JOSEFA MARIA DA SILVA;Pastor José Cleber Leonardo Alves da Silva;21;BR;;9962-1468;RN;02/12/2018
632;2017-01-04 19:36:37.651415+00;2019-01-21 20:54:04.978145+00;false;PLANALTO;1989;true;Planalto;59000000;Natal;861;196;Planalto;\0;84;fabiorbt@hotmail.com;Rua Mirassol;Aspirante Fábio Roberto Brandão;11;BR;;996449119;RN;\0
654;2017-01-04 19:36:38.088414+00;2017-06-19 20:26:39.034749+00;false;MADRE DE DEUS - CONGREGAÇÃO;2118;false;CENTRO;37305000;MADRE DE DEUS;1066;412;;31/12/2013;;;RUA PARANÁ;PB DANIEL HUSSEIN;116;BR;;;MG;\0
669;2017-01-04 19:36:38.379491+00;2019-07-03 14:34:33.879181+00;false;CONGREGAÇÃO VILA CRISTINA;2025;false;VILA CRISTINA;32675448;BETIM - MG;915;311;;\0;;;RUA PARAGUAÇU;PRESBÍTERO: ERASMO CARLOS DA SILVA RODRIGUES;117;BR;;;MG;\0
659;2017-01-04 19:36:38.18552+00;2019-07-10 01:07:41.785336+00;false;Campo Verde;2596;true;Campo Verde;29155810;Cariacica;1233;1061;Quadra 23;05/11/2016;27;;Rua Almir Laranja;Pr.Jonas Rosario de Jesus;26;BR;;;ES;\0
671;2017-01-04 19:36:38.418005+00;2019-09-28 03:57:00.754654+00;false;Chácara Flora;2563;false;Chacara Flora;;Petrópolis;918;498;;15/11/2011;;;Carmem da Ponte Marcolino;;848;BR;;;RJ;\0
609;2017-01-04 19:36:37.192662+00;2019-12-10 16:39:33.97196+00;false;Flor do Vale;2148;true;FLOR DO VALE;;TREMEMBÉ;793;511;;01/12/2010;;;AV. DOS IPÊS;Pr. Thiago Ferreira de Paula;577;BR;;;\0;\0
742;2017-01-04 19:36:39.850255+00;2017-01-19 21:56:21.104793+00;false;Interlagos;2080;false;;;;397;518;;\0;;;;;;BR;;;\0;\0
653;2017-01-04 19:36:38.068961+00;2022-03-08 16:54:00.942869+00;false;SANTA ISABEL;2212;true;SANTA ISABEL;27301970;BARRA MANSA;884;61;;20/10/2012;;;RUA SÃO MARCOS;PRESBÍTERO  ISMAEL;287;BR;;;RJ;\0
633;2017-01-04 19:36:37.671058+00;2022-08-14 00:10:44.824122+00;false;Lajedão;2108;false;Centro;45950000;Lajedão;840;393;;12/05/2012;73;;Rua Bahia Minas;;392;BR;;;BA;\0
