id;cadastrado_em;modificado_em;nome;tipo_instituicao_id;instituicao_pai_id;excluido;codigo_host;ativo;bairro;caw;cep;cidade;cnpj;complemento;data_abertura;ddd;email;endereco;inss;nome_fantasia;numero;pais;site;telefone;uf;pastor;tesoureiro
2188;2016-11-11 19:02:54.995933+00;2019-03-04 18:43:30.975553+00;IMW Caraguatatuba;1;1864;false;560;true;Indaiá;false;11665090;Caraguatatuba;1,38237E+13;Templo;20/03/1993;12;imwcaragua1@gmail.com;Av. Guaporé;false;\0;1132;BR;;38875857;SP;Pastor Ronaldo Cabrera;Tesoureiro Dc Elson Camera Rebola
2694;2016-12-13 00:46:34.504574+00;2019-12-03 11:29:16.75774+00;IMW Carangola;1;2693;false;\0;true;;false;;Petrópolis;;;\0;;;;false;;;;;;RJ;FÁBIO REIS;WALLACE HILÁRIO
2347;2016-11-11 19:03:00.103922+00;2023-02-09 19:11:16.954624+00;IMW Carlito Pamplona;1;1860;false;1020;false;Alvaro Weyne;false;60337170;Fortaleza;1,44008E+13;;02/12/2012;81;imwcarlitopamplona2012@hotmail.com;Rua Francisco Salgado;false;;280;BR;http://imwcarlito-fortaleza.comunidades.net/;92 333601;;;Dc Gessira Gonçalves de Paula
2442;2016-11-11 19:03:03.25411+00;2020-02-06 12:54:57.294073+00;IMW Carmo;1;1775;false;268;true;Centro;false;28640000;Carmo;1,38364E+13;;01/12/2013;22;prjosiascarmo@hotmail.com;Rua Barão de Aparecida;false;\0;145;BR;;25371559;RJ;Darcy Magalhães;Pb.Carlos Augusto B. de Oliveira
2521;2016-11-11 19:03:05.878461+00;2019-10-15 23:21:12.357616+00;IMW Carolina;1;1832;false;487;true;Umbu;false;97577010;Santana do Livramento;1,39912E+13;;10/12/2010;;aniversario 24/junho /;Av: Dom Pedro II;false;\0;1481;BR;;;RS;Ronaldo Azevedo Fernandes;Vanessa de Abreu Munhoz
2218;2016-11-11 19:02:55.941794+00;2017-08-14 23:59:19.085524+00;IMW Casa de Pedra;1;1759;false;56;true;Casa de Pedra;false;27257260;Volta Redonda;1,37852E+13;;24/11/1991;24;imwcasadepedra@htomail.com;Rua 725;false;\0;136;BR;;33426717;RJ;;
2469;2016-11-11 19:03:04.159306+00;2023-04-11 17:05:42.919444+00;IMW Castanheira;1;1834;false;295;true;Castanheira;false;76806222;Porto Velho;1,37263E+13;;0001-11-30;69;imwcastanheira15@gmail.com;Rua Nova york;false;;2915;BR;;92995171;RO;Jonathas Coelho Baptista de Mello;Eliclécia Correia de Lima da Silva
2440;2016-11-11 19:03:03.183662+00;2020-05-17 20:05:39.590567+00;IMW Castelo São Manoel;1;1838;false;266;true;Castelo São Manoel;false;25720141;Petrópolis;1,38364E+13;casa;01/12/2013;24;caiopizzano75@gmail.com;Rua Gesner Pinto Monteiro;false;\0;125;BR;www.imwcastelo.com;988223327;RJ;Rafael Jorio Neto;Sergio
1995;2016-11-11 19:02:48.550638+00;2018-11-19 19:12:58.653422+00;IMW Castrioto;1;2693;false;207;true;Castrioto;false;25665352;Petrópolis;1,38364E+13;;01/12/2013;;;Rua Wenceslau Vieira Dias;false;;7;BR;;;RJ;José Silva;Matusalem Ribeiro
1960;2016-11-11 19:02:47.505539+00;2023-03-13 16:20:57.56962+00;IMW Cavalcante;1;1768;false;162;true;Cavalcante;false;21370650;Rio de Janeiro;1,37852E+13;cavalcante;\0;21;arlindofranciscotavares@ymail.com;Rua Jandaia;false;\0;11;BR;yahoo;32755292;RJ;Pastor Enoque Nunes Lopes;Presbitero Francisco Ferreira dos Santos
2406;2016-11-11 19:03:02.063506+00;2017-08-10 23:47:30.683039+00;IMW Caxambu;1;1821;false;413;true;Belvedere ( federal );false;37440000;Caxambu;;Predio;10/01/2009;35;;Avenida Henrique Monat;false;;399;BR;;988393039;MG;João marcelino santana filho;Adriano renato da silva
1936;2016-11-11 19:02:46.716817+00;2023-02-11 01:14:43.541848+00;IMW Caxambu;1;1760;false;132;true;Caxambu;false;25615061;Petrópolis;1,38364E+13;Luzitano;01/12/2013;24;imwcaxambu@gmail.com;Rua Francisco Peixoto da Costa;false;\0;567;BR;www.wesleyanahost.com;22458440;RJ;PR. JOAO MACHADO SILVA;Uilian de Carvalho Lopes
2525;2016-11-11 19:03:06.007599+00;2023-06-01 18:54:14.766685+00;IMW Caxias do Sul;1;2762;false;490;false;Charqueadas;false;95096763;Caxias do Sul;;;12/12/2010;54;a.augustopc@hotmail.com;Rua Rosa Boff Roccaro;false;;1017;BR;;81 210232;RS;Pr. Arlington Augusto;
1962;2016-11-11 19:02:47.565448+00;2017-09-14 21:27:30.778165+00;IMW Caxias-MA;1;1773;false;164;true;Siriema;false;65602400;Caxias do Maranhão;3,43539E+13;;02/04/1981;99;aspmarcelo.carioca@hotmail.com;2ª Travessa São João;false;\0;1207B;BR;;81628588;MA;marcelo dos santos marica;rutheleia de oliveira
2433;2016-11-11 19:03:02.94339+00;2020-03-05 22:16:30.976254+00;IMW Ceilândia - DF;1;1784;false;247;true;Ceilândia Sul;false;72220066;Brasília;;;\0;61;amendess46@hotmail.com;QNN 06 - Conjunto F - Lote;false;\0;55;BR;;30361345;;Carlos Roberto;Rose Ropelli
2259;2016-11-11 19:02:57.286155+00;2017-10-20 02:33:51.10346+00;IMW Cem Braças;1;1861;false;211;true;Praça Cem Braças;false;28950000;Armação de Buzios;1,38364E+13;;20/12/1995;22;;Rua Itajuru;false;\0;148;BR;;26237930;RJ;;
2330;2016-11-11 19:02:59.520345+00;2020-11-25 20:08:41.554105+00;IMW Centenário;1;1780;false;109;true;Centenário;false;55008450;Caruaru;1,44008E+13;;0001-11-30;81;eliaquim75@hotmail.com;Rua: Safira;false;;241;BR;;91 051017;PE;;
1996;2016-11-11 19:02:48.580823+00;2023-11-17 13:46:08.258054+00;IMW Central II;1;1760;false;208;true;Centro;false;25685081;Petrópolis;1,38364E+13;;31/12/1997;24;;Rua do Encanto;false;;146;BR;;22 449570;RJ;Jamir Jr;
2172;2016-11-11 19:02:54.493842+00;2023-08-01 11:49:32.802014+00;IMW Central de Bagé;1;1877;false;563;true;Castro Alves;false;9641500;Bagé;1,39912E+13;;\0;;prvmandruzato@yahoo.com.br;Av Portugal;false;;86;BR;;;RS;Pr Nelson Pireyek;Dc Alexandre Quintana de Souza
2388;2016-11-11 19:03:01.457016+00;2023-06-30 19:27:29.945553+00;IMW Central de Boa Vista;1;1837;false;718;true;São Vicente;false;69303467;Boa Vista;1,37263E+13;;\0;95;imwboavistarr@gmail.com;Av. Benjamin Constant;false;;2696;BR;;36 245910;RR;Vinicius Lamego Dias;Thiago de Oliveira Teixeira
2272;2016-11-11 19:02:57.691752+00;2023-01-07 09:57:09.147594+00;IMW Central de Búzios;1;1861;false;38;true;Manguinhos;false;28922150;Armação de Búzios;1,38364E+13;;11/10/1967;22;imw.buzios@uol.com.br;Avenida Geribá;false;;205;BR;;26 232815;RJ;;
2083;2016-11-11 19:02:51.484719+00;2023-09-14 10:35:00.721968+00;IMW Central de Cachoeiro de Itapemirim;1;1783;false;361;true;Maria Ortiz;false;29301480;Cachoeiro de Itapemirim;;;30/11/1967;28;imwci@hotmail.com;Rua João Muceline;false;;25;BR;;35 173096;;Marcos José de Jesus Klein;Dc. Antônio Marcos
2590;2016-11-11 19:03:08.23945+00;2023-11-19 12:54:42.252087+00;IMW Central de Eunápolis;1;1820;false;1055;true;CENTRO;false;45820000;Eunápolis;;;21/01/2012;73;nadsondange@gmail.com;RUA CASTRO ALVES;false;;376;BR;;99 869184;BA;Nadson;Ronison
2031;2016-11-11 19:02:49.827257+00;2023-03-08 18:33:05.145402+00;IMW Central de Governador Valadares;1;1786;false;300;true;CENTRO;false;35010161;GOVERNADOR VALADARES;1,41896E+13;;\0;33;pr.sidenilson@hotmail.com;Rua: Peçanha;false;;989;BR;;988855890;MG;Sebastião Calegari Filho;Yeda
2425;2016-11-11 19:03:02.676677+00;2021-01-29 14:41:37.796328+00;IMW Central de Guajará Mirim;1;1836;false;796;true;Serraria;false;76850000;Guajará Mirim;1,37263E+13;;23/03/2012;69;eusouimwgm@gmail.com;Av. 15 de Novembro;false;Igreja Metodista Wesleyana Central de Guajara Mirim;1578;BR;;35411541;RO;PASTOR MÁRCIO XAVIER RAMOS;NEMIAS DE LIMA VIANA
2075;2016-11-11 19:02:51.215798+00;2022-02-14 10:19:23.641098+00;IMW Central de Guarapari;1;1848;false;359;true;Itapebussu;false;29210010;Guarapari;1,41896E+13;Escelsa;01/01/1998;27;imwguarapari@yahoo.com.br;Rua Emília Trindade da Silva;false;;391;BR;;33 622866;;Geraldo Lucio Rodrigues;Franciane de Souza Wandekokem
2157;2016-11-11 19:02:53.984839+00;2023-02-19 18:29:24.241239+00;IMW Central de Ibaiti;1;1833;false;545;true;Centro;false;84900000;Ibaití;1,39912E+13;;01/11/2009;43;;Rua Noé da Costa Torres;false;;281;BR;;35 462369;PR;Cléber Daniel Walter Chaves;Julio Issao Miazaki
2103;2016-11-11 19:02:52.163471+00;2022-12-24 02:49:12.460216+00;IMW Central de Itabuna;1;1874;false;392;true;Fátima;false;45600000;Itabuna;23819145/00475;;\0;73;robertodiogo_1@hotmail.com;Rua Francisco Ferreira da Silva;false;;64;BR;;;BA;Pr. Roberto Alves Diogo;Dc. Ailton Francisco de Oliveira
2734;2017-02-01 13:24:19.645016+00;2023-02-03 22:38:04.091135+00;IMW Central de Itatiaia (Frente Missionária);1;1819;false;\0;true;;false;;Itatiaia;;;17/12/2016;;;;false;;;;;;RJ;Pr Marcio Greik da Silva;Diacono Rafael de Paula
2047;2016-11-11 19:02:50.33739+00;2017-08-12 21:20:47.47036+00;IMW Central de Juiz de Fora;1;1788;false;329;true;N S Aparecida;false;36052560;Juiz de Fora;1,41896E+13;;\0;32;ed-leao@uol.com.br;Rua Capitão Bicalho;false;\0;714;BR;;32129499;MG;;
1928;2016-11-11 19:02:46.459377+00;2023-04-03 16:46:51.679891+00;IMW Central de Macaé;1;1779;false;122;true;Aroeiras;false;27946382;Macaé;1,38364E+13;;14/10/1969;22;;Rua Alcides Mourão;false;;862;BR;;27 597624;RJ;Celso Florencio de Oliveira;Dc.Leonardo Maciel dos Santos
2673;2016-11-11 19:03:10.99042+00;2022-02-23 22:12:06.704646+00;IMW Central de Manaus;1;1837;false;1152;true;Aleixo;false;69060601;Manaus;1,37263E+13;;06/12/2014;92;;Rua Belo Horizonte;false;IMW CENTRAL DE MANAUS;466;BR;;33 437673;AM;Pr.  Bruno Pontes Fonseca;Pb. Igor Costa
2687;2016-11-11 19:52:58.083204+00;2016-12-13 00:57:23.275483+00;IMW Central de Mantiquira TESTE;1;9;true;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
1963;2016-11-11 19:02:47.595613+00;2017-08-21 12:16:21.63134+00;IMW Central de Petrópolis;1;1760;false;165;true;Centro;false;25615002;Petropolis;1,38364E+13;;05/01/1967;24;contato@wesleyanapetropolis.com;Rua Casemiro de Abreu;false;\0;50;BR;www.wesleyanapetropolis.com;22425862;RJ;;
202;2016-11-01 20:50:52.507183+00;2016-12-13 01:05:25.729265+00;IMW Central de Petrópolis;3;33;true;\0;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
4;2016-09-14 02:18:09.640371+00;2016-09-14 22:15:42.741562+00;IMW Central de Petrópolis;1;\0;true;\0;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
2686;2016-11-11 19:51:43.070688+00;2016-12-13 01:02:28.133059+00;IMW Central de Petrópolis TESTE;1;33;true;\0;true;;false;;Petrópolis;;;\0;;;;false;;;;;;RJ;\0;\0
2421;2016-11-11 19:03:02.543123+00;2022-02-17 19:10:42.640073+00;IMW Central de Porto Velho;1;1809;false;735;true;Centro;false;76801094;Porto Velho;1,37263E+13;;\0;69;imwtesouraria@gmail.com;Rua Paulo Leal;false;;474;BR;http://www.igrejafamilia.com;32241925;RO;Ruan Nunes de  Oliveira;Alexandre Nobre Rodrigues
21;2016-09-16 15:44:30.814172+00;2018-01-11 14:49:35.422251+00;IMW Central de Porto Velho TESTE;1;962;true;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2390;2016-11-11 19:03:01.521174+00;2019-01-31 14:48:37.942026+00;IMW Central de Presidente Médici;1;1843;false;709;true;Centro;false;76916000;Presidente Medici;1,37263E+13;Proximo ao;0001-11-30;69;alessandro_rocha1@hotmail.com;Av. Dom Bosco;false;;1481;BR;;84511588;RO;Alessandro da Rocha;Sirlene Fernandes Cangussu Arruda
2345;2016-11-11 19:03:00.03829+00;2023-03-31 21:38:05.04761+00;IMW Central de Rio Branco;1;1844;false;800;true;Manoel Julião;false;69918440;Rio Branco;1,27263E+13;;15/04/1998;68;imwcentralrb@hotmail.com;Rua do Comércio;false;;49;BR;;21 028000;AC;Luciano de Souza Ferreira;Matheus Mendes Ferraz
2385;2016-11-11 19:03:01.361745+00;2021-12-14 14:49:59.202958+00;IMW Central de Tabatinga;1;1805;false;710;true;Comunicações;false;69640000;Tabatinga;1,37263E+13;;12/02/2001;97;imwtabatinga@gmail.com;Rua Santos Dumont;false;;107;BR;;34 124531;AM;Rev. Ediney Rocha Gonçalves;Dc. Janilson Sangama Hilário
2061;2016-11-11 19:02:50.793874+00;2022-03-03 18:02:59.993706+00;IMW Central de Uberaba;1;1789;false;314;true;Abadia;false;38026240;Uberaba;1,41896E+13;;\0;34;prmarcos.oliveira@hotmail.com;Rua Santo Agostinho;false;;259;BR;;33 226382;MG;MARCOS DE OLIVEIRA;ARMANDO NARCISO FONSECA NETO
2359;2016-11-11 19:03:00.507664+00;2021-01-23 17:29:16.751601+00;IMW Central de Vilhena;1;1806;false;759;true;São José;false;76980000;Vilhena;1,37263E+13;Prédio próprio;\0;;imwcentralvha.ro@gmail.com;Av: Cajubi;false;IMW Central de Vilhena;1973;BR;;;RO;Alessandro da Rocha;Silvia Maria Pereira
2065;2016-11-11 19:02:50.912061+00;2019-08-28 21:27:43.235441+00;IMW Central de Vitória;1;1785;false;349;true;Centro;false;29018120;Vitória;3,43539E+13;;14/07/1977;27;imwvitoria@hotmail.com;Rua Loren Reno;false;;83;BR;;30267773;ES;MARCOS BATISTA MACHADO;Mychel Manços Braga
1958;2016-11-11 19:02:47.442049+00;2023-03-08 14:23:57.139348+00;IMW Centro do Rio;1;1768;false;160;true;Lapa;false;Centro;Rio de Janeiro;1,37852E+13;20231-050;06/01/1967;21;prwilsonramos@gmail.com;Rua André Cavalcante;false;\0;96;BR;;991768480;RJ;Edson José Campos Paes;Jean Carlos Gaspar LIma
2428;2016-11-11 19:03:02.769084+00;2023-03-31 21:39:48.603118+00;IMW Cerejeiras;1;1806;false;236;true;Centro;false;76997000;Cerejeiras;1,37263E+13;;\0;69;pr.robinson@hotmail.com;Rua Jordania;false;;2069;BR;;33 422468;RO;;
1964;2016-11-11 19:02:47.632054+00;2023-07-01 11:35:27.967013+00;IMW Cesarão;1;1769;false;166;true;Cesarão - Santa Cruz;false;23590060;Rio de Janeiro;1,37852E+13;;\0;21;imw_cesarao@hotmail.com;Rua 16;false;\0;129;BR;;31568726;RJ;Carlos Henrique Silva Barbosa;Cristiane C. da Silva
2337;2016-11-11 19:02:59.76402+00;2017-08-16 17:00:24.226713+00;IMW Chatuba;1;1771;false;128;true;Chatuba;false;;Mesquita;1,37852E+13;;\0;;;Rua Eldorado;false;\0;60;BR;;;RJ;;
2507;2016-11-11 19:03:05.41444+00;2018-01-21 02:59:03.566061+00;IMW Chui;1;1877;false;471;true;União;false;96255000;Chui;1,39912E+13;;10/12/2010;53;srd@chuinet.com.br;Rua Chile;false;\0;2404;BR;;81456988;RS;;
2510;2016-11-11 19:03:05.521509+00;2023-04-27 14:46:40.348748+00;IMW Cidade Alta;1;1804;false;473;true;cidade alta;false;76940000;Rolim de Moura;1,37263E+13;templo;01/12/2012;69;imwcidadealta@gmail.com;Rua presidente medici;false;;554;BR;;84 138913;RO;ANTONIO CARLOS SANTANA;
2414;2016-11-11 19:03:02.318634+00;2021-05-28 21:18:35.381867+00;IMW Cidade Continental;1;1876;false;420;true;Cidade Continental;false;29160000;Serra;1,41896E+13;Setor Africa;\0;;prbm.verissimo@yahoo.com.br;Av das arabias, Quadra 1;false;;5;BR;;98094026;ES;Antonio Pimentel Verissimo;Lucas Ribeiro
2449;2016-11-11 19:03:03.502512+00;2023-06-22 22:11:22.205567+00;IMW Cidade Nova;1;1837;false;277;true;Cidade Nova I;false;69090040;Manaus;1,37263E+13;qd 59;30/11/2001;92;revriolima@bol.com.br;Rua Curió;false;;71;BR;;993050865;AM;FÁBIO BARRETO;JÁCOMO LOBO
2445;2016-11-11 19:03:03.362281+00;2023-10-10 15:51:05.177692+00;IMW Cidade Nova;1;2797;false;273;true;Cidade Nova;false;76810590;Porto Velho;1,37263E+13;;0001-11-30;69;imwcidadenovaportovelho@gmail.com;Rua Humberto Florêncio;false;;5643;BR;;84 052282;RO;GLEISON OLIVEIRA SIMPLICIO;SUZIANE NUNES DOS SANTOS FERNANDES LIMA
1950;2016-11-11 19:02:47.185642+00;2023-04-11 21:42:55.38641+00;IMW Cidade Nova;1;1776;false;150;true;Cidade Nova;false;49070260;Aracaju;1,44008E+13;;0001-11-30;79;cstlg@oi.com.br;Rua Dr. Laudelino Freire;false;;150;BR;;88 867249;SE;31/03/2023;
2260;2016-11-11 19:02:57.315802+00;2020-08-04 20:58:00.615235+00;IMW Cidade Operária;1;1773;false;229;true;Cidade Operária;false;65058041;São Luís;;;30/11/1988;;admimwco@gmail.com;Unidade 101 Rua 101, SE;false;\0;5;BR;;;MA;Pr. Leandro Silva;Miss. Lurdinete Castro
2557;2016-11-11 19:03:07.148098+00;2023-03-02 14:25:27.343263+00;IMW Cidade da Barra;1;1822;false;249;true;Cidade da Barra;false;29124026;Vila Velha;2,38191E+13;Prox. Pizz;0001-11-30;27;pr.valdeirbp@hotmail.com;Rua. Humberto de Campos;false;;;BR;;32 440280;ES;ADAO PEREIRA MARTINS;MARLI SILVA DA CONCEIÇÃO
1919;2016-11-11 19:02:46.164215+00;2018-01-31 16:40:20.554671+00;IMW Cobrex;1;1871;false;114;true;Cobrex;false;26033100;Nova Iguaçu;1,37852E+13;;\0;21;rev.marcoantoniodeoliveira@gmail.com;Rua Amália Bittencourt;false;Igreja Metodista Wesleyana em Cobrex;57;BR;https://www.facebook.com/imwemcobrex;26572243;RJ;Marco Antonio de Oliveira;Marcos Patricio
1952;2016-11-11 19:02:47.256005+00;2019-05-14 17:44:41.302933+00;IMW Coelho Neto;1;1768;false;152;true;Coelho Neto;false;21510450;Rio de Janeiro;1,37852E+13;Igreja;\0;21;;Rua Itaigara;false;;78;BR;;34507958;RJ;;
2221;2016-11-11 19:02:56.040977+00;2017-08-27 10:14:33.099536+00;IMW Coelho da Rocha;1;1762;false;80;true;Coelho da Rocha;false;25570170;São João de Meriti;1,37852E+13;;30/11/1967;21;imwcoelhodarocha@gmail.com;Rua Manoel da Cunha;false;\0;117;BR;;26991762;RJ;;
2427;2016-11-11 19:03:02.738219+00;2023-09-07 01:25:49.59062+00;IMW Cohab PVH;1;1834;false;225;true;Castanheira;false;76811490;Porto Velho;1,37263E+13;;15/12/2011;;imwcohab@gmail.com;Rua Abacateiro;false;Igreja Metodista Wesleyana Cohab;6303;BR;;;RO;ANTONIO MARCOS ARAUJO DA SILVA;JHEIME SOARES ROCHA
2522;2016-11-11 19:03:05.911882+00;2016-12-30 19:44:40.15454+00;IMW Cohab Tablada;1;22;false;488;true;Cohab Tablada;false;;Pelotas;;;\0;;;;false;;;BR;;;RS;\0;\0
2531;2016-11-11 19:03:06.207116+00;2022-12-24 03:04:55.602268+00;IMW Colatina;1;1876;false;481;true;Columbia;false;29709000;Colatina;;;02/10/2011;27;imwcolatina@bol.com.br;Trinca Ferro;false;;100;BR;;96 399494;ES;Pr Adson Angelo;Emilena Alcantara de Souza
2110;2016-11-11 19:02:52.381178+00;2018-04-13 22:09:39.104247+00;IMW Colinas do Tocantins;1;1792;false;386;true;Centro;false;77760000;Colinas do Tocantins;3,43539E+13;;\0;63;pbreginaldoferreira@yahoo.com.br elietevrb@yahoo.com.br;Rua Elias Lopes da Silva;false;\0;965;BR;;84357458;TO;Reginaldo de Jesus Ferreira Silva;
2729;2017-01-31 20:43:58.304102+00;2023-02-16 12:35:44.686386+00;IMW Colorado (Frente Missionária);1;1872;false;\0;false;;false;;;;;17/12/2016;;;;false;;;;;;;;
2819;2021-01-08 15:35:44.151585+00;2021-02-05 22:44:15.062676+00;IMW Colônia (Frente Missionária);1;1765;false;\0;true;;false;;;;;05/12/2020;;;;false;;;;;;;;
2642;2016-11-11 19:03:09.864419+00;2022-05-04 00:38:01.627694+00;IMW Conceição;1;1858;false;1118;true;;false;;Magé;;;29/11/2014;;;;false;;;BR;;;;Pr. Valdemiro;Dc. Ozeas
2561;2016-11-11 19:03:07.287201+00;2017-11-29 02:32:41.059541+00;IMW Conceição de Macabu;1;1779;false;492;true;Alto da Balança;false;28440000;Conceição de Macabu;1,38364E+13;;02/12/2012;;;Travessa A;false;\0;12;BR;;;RJ;ALEXANDRE LESSA;NILDA BERNARDO DE OLIVEIRA BRAGA
2448;2016-11-11 19:03:03.465043+00;2017-08-29 14:00:03.099164+00;IMW Congós;1;1889;false;275;true;Perpétuo Socorro;false;68900000;Macapá;;em frente;0001-11-30;;;Av. Gertrudes Saturnino de Loureiro;false;\0;447;BR;;;;;
2403;2016-11-11 19:03:01.96528+00;2023-07-12 19:10:43.790502+00;IMW Conjunto Sir;1;1786;false;407;true;Conjunto Sir;false;35024360;Governador Valadares;1,41896E+13;;\0;33;euricomatosgv@hotmail.com;Rua Marta Gonçalves Reis;false;;475;BR;;32763674;MG;Teodoro Dionísio de Carvalho Júnior;Wilson Faria da Silva
2429;2016-11-11 19:03:02.801454+00;2023-10-25 10:00:31.72702+00;IMW Conselheiro Lafaiete;1;1781;false;241;true;Progresso;false;36400000;Conselheiro Lafaiete;1,41896E+13;Perto da Garagem da Prefeitura;30/11/2001;;imwconselheirolafaiete@gmail.com;Rua Benjamim Granha Senra;false;\0;370;BR;www.facebook.com/imwclafaiete;;MG;Jeferson Rosa;Bruno Souza
2067;2016-11-11 19:02:50.970761+00;2023-10-11 12:52:49.727835+00;IMW Consolação;1;1785;false;351;true;Gurigica;false;29046045;Vitória;3,43539E+13;Escadaria;\0;27;;Esc. Jose Catarino de Oliveira;false;;54;BR;;30290526;ES;Josué Alves dos Santos;Rui Rodrigues
2648;2016-11-11 19:03:10.060936+00;2023-02-16 12:37:11.647363+00;IMW Coqueiros (frente missionária);1;1872;false;1124;false;Coqueiros;false;27281090;Volta Redonda;;;07/12/2014;24;pastoreliaslopes@gmail.com;Rua Nova Friburgo;false;;381;BR;;99 944359;RJ;Vitor Hugo da Rosa Pereira;Vanda Carreira  da Silva
2444;2016-11-11 19:03:03.330258+00;2022-07-25 14:15:40.144065+00;IMW Coramara;1;1783;false;271;true;Coramara;false;29313490;Cachoeiro de Itapemirim;1,41896E+13;;03/05/2010;28;igrejamw3.ci.es@hotmail.com;Rua Paulino Vieira Bueno,;false;;18;Brasil;;;ES;Luiz Carlos da Silva;Renato Lopes Camara
2126;2016-11-11 19:02:52.889202+00;2022-12-23 02:24:35.678765+00;IMW Coração de Maria;1;1791;false;402;true;Centro;false;44250000;Coracao de Maria;3,43539E+13;;30/11/1999;75;celrl@bol.com.br;Av: Flamboyant;false;;136;BR;;88 065445;;Joelson Coutinho Freire;Ana Celia
2261;2016-11-11 19:02:57.34963+00;2017-12-09 21:24:49.652189+00;IMW Cordeiro;1;1775;false;84;true;São  Luiz;false;28540000;Cordeiro;1,38364E+13;;01/12/2013;22;fernandooliveirapai@gmail.com;Rua Padre André Boa Ventura;false;\0;1178;BR;;25515354;RJ;Fernando Oliveira;Jocenir
1914;2016-11-11 19:02:46.002123+00;2020-09-02 13:03:07.866831+00;IMW Cordeiro;1;1854;false;106;true;TORRE;false;50711050;Recife;1,44008E+13;;0001-11-30;81;jeovani19672008@hotmail.com;Rua Souza Bandeira;false;\0;182;BR;www.imwcordeiro.com.br;88270892;PE;marcos gomes;silvio correia
2333;2016-11-11 19:02:59.618098+00;2019-03-08 18:00:27.578738+00;IMW Corrêas;1;1777;false;204;true;Corrêas;false;25720252;PETRÓPOLIS;1,38364E+13;;01/12/2013;24;conceilau@ig.com.br;Estrada Mineira;false;\0;1739;BR;não tem;22800506;RJ;Paulo Sergio Damião da Silva;Marlene Rodrigues de Oliveira
2316;2016-11-11 19:02:59.07311+00;2019-02-11 20:32:12.896513+00;IMW Corte Oito;1;1761;false;39;true;Corte Oito;false;25070040;Duque de Caxias;1,38364E+13;;25/06/1969;21;ricardo.nechaeff@yahoo.com.br;Rua Capitão Damasceno;false;;1012;BR;;27711951;RJ;Pr.Marcos Arcanjo;Fernando R. Pinto
2174;2016-11-11 19:02:54.559566+00;2019-08-12 21:06:25.99105+00;IMW Corumbá;1;1800;false;558;true;Nova Corumbá;false;79321858;Corumba;1,38237E+13;;30/11/2001;67;prclopeme@hotmail.com;Rua Rio Grande do Norte;false;\0;249;BR;;32331132;MS;Pr Afranio de Almeida;Mirna Salas
2222;2016-11-11 19:02:56.073076+00;2023-01-03 17:00:34.33022+00;IMW Cosmos;1;1769;false;143;true;Cosmos;false;23590000;Rio de Janeiro;1,37852E+13;Vila São Jorge;\0;;;Rua Esperança;false;\0;3;BR;;;RJ;Geraldo Vieira da Silva;ELIZEU Barboza Dutra
2143;2016-11-11 19:02:53.455303+00;2022-11-10 15:26:06.954656+00;IMW Cosmópolis;1;1863;false;557;true;BAIRRO JARDIM PLANALTO;false;13152064;Cosmópolis;1,38237E+13;TÉRREO;01/07/1985;19;;RUA MARCELO LUGLI;false;;1.457;BR;;;SP;Pr. Gessivaldo Gomes Rebouças;Presbítero Geraldo Barbosa Franco
2625;2016-11-11 19:03:09.353766+00;2019-09-24 00:44:23.092012+00;IMW Costa Barros (frente missionaria);1;1762;false;1101;true;Costa Barros;false;21650190;Rio de Janeiro;;;08/12/2013;21;;Rua Javata;false;;2063;BR;http://igreja-metodista-wsleyana.webnode.com/;987340410;RJ;JOÃO CARLOS DINIZ DOS REIS;SOLANGE RAMALHO
2142;2016-11-11 19:02:53.42585+00;2023-03-10 19:00:03.482073+00;IMW Cotia - Jardim Central;1;1797;false;556;true;Jardim Central;false;6700281;Cotia;1,38237E+13;;\0;;imwcotia@uol.com.br;Rua Uruguai;false;;61;BR;;46148806;SP;Heder Barbosa;Marilene Serker
